Root Name,Search Term,PMID,Title,Article Type,Publication Year,PubMed URL
Saffron,Saffron,20824894,A prospective double-blind randomized placebo-controlled study of the effect of saffron (Crocus sativus Linn.) on semen parameters and seminal plasma antioxidant capacity in infertile men with idiopathic oligoasthenoteratozoospermia.,Journal Article; Randomized Controlled Trial,2010,https://pubmed.ncbi.nlm.nih.gov/20824894/
Saffron,Saffron,20688744,Influence of saffron supplementation on retinal flicker sensitivity in early age-related macular degeneration.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/20688744/
Saffron,Saffron,20579522,"Satiereal, a Crocus sativus L extract, reduces snacking and increases satiety in a randomized placebo-controlled study of mildly overweight, healthy women.","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/20579522/
Saffron,Saffron,20520621,"An open label, randomized, fixed-dose, crossover study comparing efficacy and safety of sildenafil citrate and saffron (Crocus sativus Linn.) for treating erectile dysfunction in men naïve to treatment.",Comparative Study; Journal Article; Randomized Controlled Trial,2010,https://pubmed.ncbi.nlm.nih.gov/20520621/
Saffron,Saffron,20493333,Complementary and alternative medicine usage for behavioral health indications.,Journal Article; Review,2010,https://pubmed.ncbi.nlm.nih.gov/20493333/
Saffron,Saffron,20055152,[Comparison of the action of isolichenin and methanol extract of saffron on long-term potentiation in hippocampal dentate gyrus in vivo].,"Comparative Study; English Abstract; Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",2009,https://pubmed.ncbi.nlm.nih.gov/20055152/
Saffron,Saffron,19923637,"Herbs, vitamins and minerals in the treatment of premenstrual syndrome: a systematic review.","Journal Article; Research Support, Non-U.S. Gov't; Systematic Review",2009,https://pubmed.ncbi.nlm.nih.gov/19923637/
Saffron,Saffron,19838862,"A 22-week, multicenter, randomized, double-blind controlled trial of Crocus sativus in the treatment of mild-to-moderate Alzheimer's disease.","Clinical Trial, Phase II; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19838862/
Saffron,Saffron,19720342,The effect of an Iranian herbal drug on primary dysmenorrhea: a clinical controlled trial.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19720342/
Saffron,Saffron,19427775,Evaluation of Crocus sativus L. (saffron) on male erectile dysfunction: a pilot study.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19427775/
Saffron,Saffron,19275687,A systematic review of the potential herbal sources of future drugs effective in oxidant-related diseases.,Journal Article; Systematic Review,2009,https://pubmed.ncbi.nlm.nih.gov/19275687/
Saffron,Saffron,19101900,Effect of saffron on semen parameters of infertile men.,Clinical Trial; Journal Article,2008,https://pubmed.ncbi.nlm.nih.gov/19101900/
Saffron,Saffron,18693099,Safety evaluation of saffron (Crocus sativus) tablets in healthy volunteers.,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2008,https://pubmed.ncbi.nlm.nih.gov/18693099/
Saffron,Saffron,18592786,Sentinel lymph nodes in endometrial cancer: is hysteroscopic injection valid?,Journal Article; Validation Study,2008,https://pubmed.ncbi.nlm.nih.gov/18592786/
Saffron,Saffron,18496783,"Quality and functionality of saffron: quality control, species assortment and affinity of extract and isolated saffron compounds to NMDA and sigma1 (sigma-1) receptors.",Journal Article; Validation Study,2008,https://pubmed.ncbi.nlm.nih.gov/18496783/
Saffron,Saffron,18271889,"Crocus sativus L. (saffron) in the treatment of premenstrual syndrome: a double-blind, randomised and placebo-controlled trial.",Journal Article; Randomized Controlled Trial,2008,https://pubmed.ncbi.nlm.nih.gov/18271889/
Saffron,Saffron,17917420,[Pharmacognosical study during 40 years].,English Abstract; Journal Article; Review,2007,https://pubmed.ncbi.nlm.nih.gov/17917420/
Saffron,Saffron,17868231,Occupational airborne contact dermatitis from saffron bulbs.,Case Reports; Journal Article,2007,https://pubmed.ncbi.nlm.nih.gov/17868231/
Saffron,Saffron,17704979,Saffron in phytotherapy: pharmacology and clinical uses.,Journal Article; Review,2007,https://pubmed.ncbi.nlm.nih.gov/17704979/
Saffron,Saffron,17619787,"Cloning, structural characterization, and phylogenetic analysis of flower MADS-box genes from crocus (Crocus sativus L.).","Journal Article; Research Support, Non-U.S. Gov't; Review",2007,https://pubmed.ncbi.nlm.nih.gov/17619787/
Saffron,Saffron,17562566,Herbal medicines in the treatment of psychiatric disorders: a systematic review.,Journal Article; Systematic Review,2007,https://pubmed.ncbi.nlm.nih.gov/17562566/
Saffron,Saffron,17366480,Simultaneous identification of natural dyes in the collection of drawings and maps from The Royal Chancellery Archives in Granada (Spain) by CE.,"Historical Article; Journal Article; Research Support, Non-U.S. Gov't; Validation Study",2007,https://pubmed.ncbi.nlm.nih.gov/17366480/
Saffron,Saffron,17364699,A new approach to saffron aroma.,Journal Article; Review,2007,https://pubmed.ncbi.nlm.nih.gov/17364699/
Saffron,Saffron,17222894,Sentinel lymph node biopsy improves staging in early cervical cancer.,Clinical Trial; Journal Article,2007,https://pubmed.ncbi.nlm.nih.gov/17222894/
Saffron,Saffron,17039458,"Total antioxidant capacity of spices, dried fruits, nuts, pulses, cereals and sweets consumed in Italy assessed by three different in vitro assays.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2006,https://pubmed.ncbi.nlm.nih.gov/17039458/
Saffron,Saffron,17034662,Relaxant effect of Crocus sativus (saffron) on guinea-pig tracheal chains and its possible mechanisms.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2006,https://pubmed.ncbi.nlm.nih.gov/17034662/
Saffron,Saffron,16926053,The evidence base of complementary and alternative therapies in depression.,Journal Article; Review,2006,https://pubmed.ncbi.nlm.nih.gov/16926053/
Saffron,Saffron,16512809,Pollen-food syndromes associated with weed pollinosis: an update from the molecular point of view.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2006,https://pubmed.ncbi.nlm.nih.gov/16512809/
Saffron,Saffron,16428113,Effect of dietary saffron (Crocus sativus L.) on the oxidative stability of egg yolk.,Controlled Clinical Trial; Journal Article,2005,https://pubmed.ncbi.nlm.nih.gov/16428113/
Saffron,Saffron,16401389,"Safranal, a constituent of Crocus sativus (saffron), attenuated cerebral ischemia induced oxidative damage in rat hippocampus.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/16401389/
Saffron,Saffron,16401388,"Protective effect of aqueous saffron extract (Crocus sativus L.) and crocin, its active constituent, on renal ischemia-reperfusion-induced oxidative damage in rats.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/16401388/
Saffron,Saffron,16033031,[Saffron for the mood].,Comparative Study; Journal Article,2005,https://pubmed.ncbi.nlm.nih.gov/16033031/
Saffron,Saffron,15884826,Influence of different drying and aging conditions on saffron constituents.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/15884826/
Saffron,Saffron,15852492,"Crocus sativus L. in the treatment of mild to moderate depression: a double-blind, randomized and placebo-controlled trial.","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/15852492/
Saffron,Saffron,15749368,Fatal colchicine poisoning by accidental ingestion of meadow saffron-case report.,Case Reports; Journal Article,2005,https://pubmed.ncbi.nlm.nih.gov/15749368/
Saffron,Saffron,15707766,"Hydro-alcoholic extract of Crocus sativus L. versus fluoxetine in the treatment of mild to moderate depression: a double-blind, randomized pilot trial.","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/15707766/
Saffron,Saffron,15653110,"A modified, economic, sensitive method for measuring total antioxidant capacities of human plasma and natural compounds using Indian saffron (Crocus sativus).",Comparative Study; Journal Article,2005,https://pubmed.ncbi.nlm.nih.gov/15653110/
Saffron,Saffron,15582266,Biomedical properties of saffron and its potential use in cancer therapy and chemoprevention trials.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2004,https://pubmed.ncbi.nlm.nih.gov/15582266/
Saffron,Saffron,15575200,[Comparison on ingredients between cultured cell and cultivated Saffron pistils].,Comparative Study; Journal Article,2004,https://pubmed.ncbi.nlm.nih.gov/15575200/
Saffron,Saffron,15387720,Medical nutrition therapy as a potential complementary treatment for psoriasis--five case reports.,Case Reports; Evaluation Study; Journal Article,2004,https://pubmed.ncbi.nlm.nih.gov/15387720/
Saffron,Saffron,15341662,Comparison of Crocus sativus L. and imipramine in the treatment of mild to moderate depression: a pilot double-blind randomized trial [ISRCTN45683816].,"Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2004,https://pubmed.ncbi.nlm.nih.gov/15341662/
Saffron,Saffron,15244513,Indian food ingredients and cancer prevention - an experimental evaluation of anticarcinogenic effects of garlic in rat colon.,Comparative Study; Journal Article,2004,https://pubmed.ncbi.nlm.nih.gov/15244513/
Saffron,Saffron,15239370,Crocetin from saffron: an active component of an ancient spice.,Journal Article; Review,2004,https://pubmed.ncbi.nlm.nih.gov/15239370/
Saffron,Saffron,15213947,Total syntheses of colchicine in comparison: a journey through 50 years of synthetic organic chemistry.,Comparative Study; Journal Article; Review,2004,https://pubmed.ncbi.nlm.nih.gov/15213947/
Saffron,Saffron,15180577,Antimicrobial and chemopreventive properties of herbs and spices.,"Journal Article; Research Support, U.S. Gov't, P.H.S.; Review",2004,https://pubmed.ncbi.nlm.nih.gov/15180577/
Saffron,Saffron,15147781,Crocin prevents the death of rat pheochromyctoma (PC-12) cells by its antioxidant effects stronger than those of alpha-tocopherol.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2004,https://pubmed.ncbi.nlm.nih.gov/15147781/
Saffron,Saffron,15088997,Acute poisoning with autumn crocus (Colchicum autumnale L.).,Case Reports; Journal Article,2004,https://pubmed.ncbi.nlm.nih.gov/15088997/
Saffron,Saffron,15043425,Antityrosinase principles and constituents of the petals of Crocus sativus.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2004,https://pubmed.ncbi.nlm.nih.gov/15043425/
Saffron,Saffron,14672873,Inhibitory effects of aqueous crude extract of Saffron (Crocus sativus L.) on chemical-induced genotoxicity in mice.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2003,https://pubmed.ncbi.nlm.nih.gov/14672873/
Saffron,Saffron,14514073,Production of crocin using Crocus sativus callus by two-stage culture system.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2003,https://pubmed.ncbi.nlm.nih.gov/14514073/
Saffron,Saffron,12891845,[Confusing the broad-leaf garlic plant and meadow saffron].,Comparative Study; Letter,2003,https://pubmed.ncbi.nlm.nih.gov/12891845/
Saffron,Saffron,12813971,[Confusion of wild garlic/meadow saffron/lily of the valley. That is even beyond the lay person].,Comparative Study; Letter,2003,https://pubmed.ncbi.nlm.nih.gov/12813971/
Saffron,Saffron,12776492,[Studies on the pharmacological effects of saffron(Crocus sativus L.)--a review].,English Abstract; Historical Article; Journal Article; Review,2002,https://pubmed.ncbi.nlm.nih.gov/12776492/
Saffron,Saffron,12607936,[Colchicine poisoning by accidental ingestion of the bulbs of Sandersonia aurantiaca: report of a case].,Case Reports; English Abstract; Journal Article,2002,https://pubmed.ncbi.nlm.nih.gov/12607936/
Saffron,Saffron,12455670,Colchicine poisoning resulting from accidental ingestion of meadow saffron (Colchicum autumnale).,Case Reports; Journal Article,2002,https://pubmed.ncbi.nlm.nih.gov/12455670/
Saffron,Saffron,12078423,Food allergy and IgE sensitization caused by spices: CICBAA data (based on 589 cases of food allergy).,Case Reports; Journal Article; Review,2002,https://pubmed.ncbi.nlm.nih.gov/12078423/
Saffron,Saffron,12065218,Evaluation of the developmental toxicity of crocetin on Xenopus.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2002,https://pubmed.ncbi.nlm.nih.gov/12065218/
Saffron,Saffron,11899016,Children of homosexual parents report childhood difficulties.,Evaluation Study; Journal Article,2002,https://pubmed.ncbi.nlm.nih.gov/11899016/
Saffron,Saffron,11788779,Cancer chemopreventive and tumoricidal properties of saffron (Crocus sativus L.).,"Journal Article; Research Support, Non-U.S. Gov't; Review",2002,https://pubmed.ncbi.nlm.nih.gov/11788779/
Saffron,Saffron,11563520,Antioxidant properties of Mediterranean spices compared with common food additives.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2001,https://pubmed.ncbi.nlm.nih.gov/11563520/
Saffron,Saffron,11285683,The role of natural color additives in food allergy.,Journal Article; Review,2001,https://pubmed.ncbi.nlm.nih.gov/11285683/
Saffron,Saffron,10869688,A non-destructive method to determine the safranal content of saffron (Crocus sativus L.) by supercritical carbon dioxide extraction combined with high-performance liquid chromatography and gas chromatography.,Comparative Study; Journal Article,2000,https://pubmed.ncbi.nlm.nih.gov/10869688/
Saffron,Saffron,10815004,Effects of saffron extract and its constituent crocin on learning behaviour and long-term potentiation.,Journal Article; Review,2000,https://pubmed.ncbi.nlm.nih.gov/10815004/
Saffron,Saffron,10726985,Modulation of programmed cell death by medicinal plants.,Journal Article; Review,2000,https://pubmed.ncbi.nlm.nih.gov/10726985/
Saffron,Saffron,10680067,Colchicine poisoning by accidental ingestion of meadow saffron (Colchicum autumnale): pathological and medicolegal aspects.,Case Reports; Journal Article,1999,https://pubmed.ncbi.nlm.nih.gov/10680067/
Saffron,Saffron,9808914,Antioxidant property of Saffron in man.,Clinical Trial; Controlled Clinical Trial; Journal Article,1998,https://pubmed.ncbi.nlm.nih.gov/9808914/
Saffron,Saffron,9673672,[Antitumor activity of natural substances: lectins and saffron].,"English Abstract; Journal Article; Research Support, Non-U.S. Gov't; Review",1997,https://pubmed.ncbi.nlm.nih.gov/9673672/
Saffron,Saffron,9490139,[Outcome of nephrogenic metaplasia of the bladder in kidney transplant recipients].,Comparative Study; English Abstract; Journal Article,1997,https://pubmed.ncbi.nlm.nih.gov/9490139/
